Year_of_release,Videos_created,track_name,artist_name,artist_pop,album,track_pop,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,time_signature.2,duration_ms.2,time_signature.1,duration_ms.1
2021,11M videos,Se Acabó la Cuarentena,Jowell & Randy,69,Viva el Perreo,62,0.886,0.605,-4.311,1,6,0.109,0.00127,0.0167,0.0767,0.646,122.052,4,166971,4,166971,4,166971
2021,14.1K videos,abcdefu,GAYLE,71,abcdefu,87,0.695,0.54,-5.692,1,4,0.0493,0.299,0,0.367,0.415,121.932,4,168602,4,168602,4,168602
2021,173.6K videos,Hips Don't Lie (feat. Wyclef Jean),Shakira,85,"Oral Fixation, Vol. 2 (Expanded Edition)",83,0.778,0.824,-5.892,0,10,0.0707,0.284,0,0.405,0.758,100.024,4,218093,4,218093,4,218093
2021,267.2K videos,Save Your Tears,The Weeknd,93,After Hours,88,0.68,0.826,-5.487,1,0,0.0309,0.0212,1.24E-05,0.543,0.644,118.051,4,215627,4,215627,4,215627
2021,263.6K videos,hot girl bummer,blackbear,80,hot girl bummer,5,0.778,0.559,-7.109,0,6,0.0776,0.128,0,0.399,0.678,129.989,1,185093,1,185093,1,185093
2021,2030 videos,I Wanna Love You,Akon,79,Konvicted,14,0.865,0.45,-9.387,1,0,0.0417,0.0359,1.28E-06,0.308,0.352,99.989,4,247067,4,247067,4,247067
2021,921 videos,All I Wanna Do,Jay Park,67,EVERYTHING YOU WANTED,66,0.613,0.668,-6.867,1,8,0.267,0.245,0,0.0735,0.509,96.176,4,209393,4,209393,4,209393
2021,26.3K videos,Ain't Your Mama,Jennifer Lopez,75,Ain't Your Mama,71,0.757,0.678,-5.529,0,8,0.233,0.0472,9.14E-06,0.0654,0.82,120.075,4,218235,4,218235,4,218235
2021,0,Teenage Dream,Katy Perry,83,Teenage Dream,70,0.719,0.798,-4.582,1,10,0.0361,0.0162,2.34E-06,0.134,0.591,120.011,4,227741,4,227741,4,227741
2021,16.3K videos,Like A G6,Far East Movement,65,Free Wired,74,0.435,0.837,-8.126,1,3,0.449,0.00676,0,0.117,0.778,124.913,4,216893,4,216893,4,216893
2021,192.8K videos,Love Me,Justin Bieber,90,My World,68,0.729,0.868,-3.319,1,3,0.0609,0.00939,0,0.283,0.632,124.957,4,191573,4,191573,4,191573
2021,192.9K videos,Baby,Justin Bieber,90,My World 2.0,81,0.728,0.859,-5.237,0,5,0.137,0.0401,0,0.111,0.535,65.043,4,214240,4,214240,4,214240
2021,170 videos,Favorite Girl,Justin Bieber,90,My World,72,0.581,0.681,-4.469,1,7,0.0435,0.0472,0,0.104,0.634,176.034,4,256800,4,256800,4,256800
2021,1860 videos,Love Tonight - David Guetta Remix Edit,Shouse,71,Love Tonight (David Guetta Remix),81,0.621,0.989,-4.225,0,10,0.0434,0.015,0.357,0.184,0.0348,126.002,4,158095,4,158095,4,158095
2021,77.3K videos,Ghost,Justin Bieber,90,Justice,89,0.601,0.741,-5.569,1,2,0.0478,0.185,2.91E-05,0.415,0.441,153.96,4,153190,4,153190,4,153190
2021,624.6K videos,Polaroid Love,ENHYPEN,75,DIMENSION : ANSWER,79,0.738,0.67,-3.766,0,7,0.0439,0.458,0,0.361,0.651,138.055,4,184602,4,184602,4,184602
2021,82.7K videos,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,93,Save Your Tears (Remix),84,0.65,0.825,-4.645,1,0,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091,4,191014,4,191014,4,191014
2021,361.2K videos,MIDDLE OF THE NIGHT,Elley Duhé,75,MIDDLE OF THE NIGHT,91,0.41,0.611,-8.271,0,4,0.0467,0.0228,0,0.116,0.0899,185.727,3,184448,3,184448,3,184448
2021,1982 videos,We Found Love,Rihanna,87,Talk That Talk,77,0.734,0.766,-4.485,1,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4,215227,4,215227,4,215227
2021,120.4K videos,Panda,Desiigner,63,Panda,67,0.685,0.731,-5.503,0,10,0.414,0.0292,0,0.369,0.266,145.245,4,247867,4,247867,4,247867
2021,2M videos,TO THE MOON,Jnr Choi,63,TO THE MOON,79,0.745,0.65,-11.814,1,2,0.346,0.0451,0.00758,0.111,0.386,144.047,4,152137,4,152137,4,152137
2021,11.3M videos,Upside Down,JVKE,71,Upside Down,65,0.88,0.501,-6.774,1,2,0.062,0.0494,0.0695,0.436,0.459,120.038,4,114500,4,114500,4,114500
2021,271 videos,lowkey,NIKI,75,lowkey,76,0.752,0.494,-8.18,1,0,0.0559,0.432,0,0.0869,0.227,117.901,4,171356,4,171356,4,171356
2021,1.4M videos,Desce Pro Play (PA PA PA),ZAAC,60,Desce Pro Play (PA PA PA),64,0.935,0.71,-5.085,0,11,0.158,0.0769,1.92E-06,0.173,0.635,100.009,4,168507,4,168507,4,168507
2022,9.8M videos,Say So,Doja Cat,88,Hot Pink,80,0.787,0.673,-4.583,0,11,0.159,0.264,3.35E-06,0.0904,0.779,110.962,4,237893,4,237893,4,237893
2020,1.7M videos,Blinding Lights,The Weeknd,93,After Hours,90,0.514,0.73,-5.934,1,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,4,200040,4,200040,4,200040
2020,5.2M videos,Supalonely (feat. Gus Dapperton),BENEE,67,Hey u x,63,0.862,0.631,-4.746,1,7,0.0515,0.291,0.000209,0.123,0.841,128.978,4,223488,4,223488,4,223488
2020,14.1M videos,Savage,Megan Thee Stallion,82,Suga,70,0.843,0.741,-5.609,1,11,0.334,0.0252,0,0.096,0.68,168.983,4,155497,4,155497,4,155497
2020,426.1K videos,Moral of the Story,Ashe,68,Moral of the Story,76,0.572,0.406,-8.624,1,10,0.0427,0.587,4.48E-06,0.102,0.265,119.812,4,201084,4,201084,4,201084
2020,877 videos,Rain On Me (with Ariana Grande),Lady Gaga,84,Rain On Me (with Ariana Grande),74,0.672,0.855,-3.764,1,9,0.0397,0.021,0,0.323,0.646,123.056,4,182200,4,182200,4,182200
2020,2012 videos,Babylon,Lady Gaga,84,Chromatica,64,0.698,0.799,-4.372,1,2,0.0342,0.0129,5.46E-06,0.215,0.351,115.957,4,161733,4,161733,4,161733
2020,32K videos,Replay,Lady Gaga,84,Chromatica,66,0.658,0.878,-3.875,1,1,0.123,0.00792,0,0.944,0.683,122.015,4,186653,4,186653,4,186653
2020,1.1M videos,My Oh My (feat. DaBaby),Camila Cabello,82,Romance,75,0.724,0.491,-6.024,1,8,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,4,170746,4,170746,4,170746
2020,146.9K videos,Physical,Dua Lipa,88,Future Nostalgia,75,0.647,0.844,-3.756,1,0,0.0457,0.0137,0.000658,0.102,0.746,146.967,4,193829,4,193829,4,193829
2020,229.1K videos,Glitter,BENEE,67,FIRE ON MARZZ,66,0.801,0.589,-5.157,1,7,0.0485,0.0863,0,0.162,0.58,116.934,4,180147,4,180147,4,180147
2020,1.4M videos,Put Your Records On,Ritt Momney,60,Put Your Records On,77,0.399,0.491,-10.778,0,6,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,210463,4,210463,4,210463
2020,271.7K videos,Stuck with U (with Justin Bieber),Ariana Grande,87,Stuck with U,82,0.597,0.45,-6.658,1,8,0.0418,0.223,0,0.382,0.537,178.765,3,228482,3,228482,3,228482
2020,880.9K videos,Break My Heart,Dua Lipa,88,Future Nostalgia,78,0.73,0.729,-3.434,0,4,0.0884,0.167,1.39E-06,0.349,0.467,113.011,4,221820,4,221820,4,221820
2020,65.9K videos,Selfish,Madison Beer,71,Life Support,66,0.375,0.461,-6.202,1,9,0.0279,0.627,0,0.386,0.233,75.217,4,223270,4,223270,4,223270
2020,26K videos,LEMONS - Demo,Brye,48,LEMONS (Demo),57,0.501,0.168,-13.682,0,4,0.304,0.901,0,0.134,0.514,82.574,4,193208,4,193208,4,193208
2020,133.3K videos,The Less I Know The Better,Tame Impala,78,Currents,84,0.64,0.74,-4.083,1,4,0.0284,0.0115,0.00678,0.167,0.785,116.879,4,216320,4,216320,4,216320
2020,1.3M videos,Buttercup,Jack Stauber,62,Pop Food,72,0.705,0.373,-9.066,1,7,0.0384,0.723,0.81,0.289,0.551,120.046,4,208026,4,208026,4,208026
2020,364.1K videos,Dissolve,Absofacto,56,Thousand Peaces,68,0.688,0.582,-10.668,0,6,0.0542,0.23,0.000157,0.0663,0.872,85.486,4,224661,4,224661,4,224661
2020,445.9K videos,Sunday Best,Surfaces,71,Where the Light Is,77,0.878,0.525,-6.832,1,5,0.0578,0.183,0,0.0714,0.694,112.022,4,158571,4,158571,4,158571
2020,57 videos,Airplane Mode,Limbo,50,Holo,0,0.665,0.373,-10.631,1,7,0.158,0.852,0.118,0.108,0.07,119.905,4,164113,4,164113,4,164113
2020,1.2M videos,Chinese New Year,SALES,61,Chinese New Year,66,0.744,0.845,-7.422,0,4,0.253,0.759,0.232,0.1,0.749,75.221,4,160000,4,160000,4,160000
2020,0,LMK,Lil Xxel,51,LMK,65,0.748,0.457,-7.56,1,6,0.0465,0.0292,0.000294,0.444,0.464,123.035,4,188293,4,188293,4,188293
2020,0,Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,29,Why Is Everything Chrome (Lean Swag Rock Wit It),46,0.915,0.392,-11.548,1,7,0.475,0.112,0,0.0319,0.675,139.94,4,151018,4,151018,4,151018
2020,276K videos,Figure It Out,Blu DeTiger,51,Figure It Out,54,0.747,0.554,-6.154,0,8,0.289,0.493,0.000425,0.332,0.585,96.988,4,164318,4,164318,4,164318
2020,778K videos,They Call Me Tiago (Her Name Is Margo),Tiagz,47,They Call Me Tiago (Her Name Is Margo),57,0.878,0.578,-7.581,1,0,0.0722,0.196,0.433,0.0965,0.148,100.996,4,154455,4,154455,4,154455
2020,1.8M videos,My Heart Went Oops,Tiagz,47,My Heart Went Oops,51,0.96,0.412,-11.281,1,1,0.607,0.119,0,0.0903,0.49,121.027,4,128926,4,128926,4,128926
2020,1.6M videos,Muffins In The Freezer,Tiagz,47,Muffins In The Freezer,47,0.965,0.412,-8.696,1,0,0.434,0.0778,1.12E-06,0.0867,0.486,120.03,4,106016,4,106016,4,106016
2020,140.6K videos,Beggin',Madcon,61,Conquest,61,0.715,0.796,-4.889,0,4,0.0534,0.0284,0,0.0658,0.431,129.04,4,218707,4,218707,4,218707
2020,4.4M videos,Kolors,monte booker,47,Soulection White Label - Monte Booker,56,0.718,0.403,-11.064,0,2,0.205,0.263,1.56E-06,0.228,0.636,129.582,4,177856,4,177856,4,177856
2020,2.8M videos,Play Date,Melanie Martinez,78,Cry Baby (Deluxe Edition),78,0.68,0.729,-5.077,1,5,0.0475,0.612,0,0.224,0.446,123.97,4,179867,4,179867,4,179867
2020,1.6M videos,Ride It,Regard,71,Ride It,81,0.88,0.751,-4.258,0,7,0.0874,0.177,6.43E-05,0.106,0.884,117.948,4,157606,4,157606,4,157606
2020,3.8M videos,No Idea,Don Toliver,78,No Idea,2,0.651,0.631,-5.717,0,6,0.0896,0.519,0.000579,0.165,0.35,127.994,4,154424,4,154424,4,154424
2020,377 videos,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,83,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),54,0.92,0.833,-3.18,1,1,0.253,0.0277,0,0.0596,0.645,141.034,4,165726,4,165726,4,165726
2020,3.6M videos,Cannibal,Kesha,76,Cannibal (Expanded Edition),66,0.71,0.68,-4.676,1,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,4,194253,4,194253,4,194253
2020,554 videos,Lottery (Renegade),K CAMP,63,Wayy 2 Kritical,56,0.915,0.556,-8.601,1,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,4,170947,4,170947,4,170947
2020,561.7K videos,Bad Boy,Yung Bae,57,Bad Boy,62,0.861,0.82,-4.807,0,1,0.0728,0.032,4.76E-06,0.0706,0.781,118.04,4,187571,4,187571,4,187571
2020,12.4K videos,Hard Times,Paramore,75,After Laughter,73,0.695,0.818,-5.379,0,5,0.0334,0.00647,4.87E-06,0.0219,0.916,119.965,4,182693,4,182693,4,182693
2020,4.1M videos,death bed (coffee for your head),Powfu,71,death bed (coffee for your head),82,0.726,0.431,-8.765,0,8,0.135,0.731,0,0.696,0.348,144.026,4,173333,4,173333,4,173333
2020,4218 videos,Backyard Boy,Claire Rosinkranz,63,Backyard Boy (Stripped),70,0.817,0.635,-7.246,1,5,0.163,0.323,0,0.0738,0.454,138.015,4,129241,4,129241,4,129241
2020,669.8K videos,cardigan,Taylor Swift,93,folklore,79,0.613,0.581,-8.588,0,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4,239560,4,239560,4,239560
2020,18.7K videos,Beef FloMix,Flo Milli,67,"Ho, why is you here ?",62,0.879,0.733,-3.953,0,11,0.142,0.216,0,0.274,0.913,117.039,4,147692,4,147692,4,147692
2020,587K videos,Psycho!,MASN,60,How To Kill A Rockstar,68,0.876,0.312,-10.17,1,7,0.0521,0.443,0,0.247,0.377,114.973,4,197217,4,197217,4,197217
2020,6.7M videos,Party Girl,StaySolidRocky,59,Party Girl,71,0.728,0.431,-9.966,0,6,0.0622,0.749,0,0.0996,0.629,130.022,4,147800,4,147800,4,147800
2020,185.2K videos,Electric Love,BØRNS,67,Dopamine,82,0.611,0.797,-7.627,0,6,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,218107,4,218107,4,218107
2020,4753 videos,Producer Man,Lyn Lapid,61,Producer Man,62,0.66,0.639,-5.364,0,10,0.223,0.129,0,0.256,0.75,173.994,4,141673,4,141673,4,141673
2020,1487 videos,ily (i love you baby) (feat. Emilee),Surf Mesa,64,ily (i love you baby) (feat. Emilee),78,0.674,0.774,-7.567,0,11,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,176547,4,176547,4,176547
2020,653.1K videos,Mariposa,Peach Tree Rascals,60,Mariposa,74,0.676,0.525,-5.88,1,9,0.028,0.617,0,0.356,0.421,112.011,4,210000,4,210000,4,210000
2020,560.5K videos,FML,Arizona Zervas,66,Living Facts,0,0.816,0.59,-5.961,0,2,0.121,0.0854,0,0.108,0.612,100.137,4,222961,4,222961,4,222961
2020,202.2K videos,Savage Love (Laxed - Siren Beat),Jawsh 685,63,Savage Love (Laxed - Siren Beat),77,0.767,0.481,-8.52,0,0,0.0803,0.234,0,0.269,0.761,150.076,4,171375,4,171375,4,171375
2020,841.9K videos,Stunnin',Curtis Waters,53,Stunnin',2,0.906,0.604,-8.332,0,11,0.0746,0.329,0,0.255,0.899,99.996,4,144013,4,144013,4,144013
2020,2.3M videos,Deep End,Fousheé,65,Deep End,68,0.711,0.592,-7.136,0,4,0.23,0.758,0,0.156,0.535,124.749,4,141224,4,141224,4,141224
2020,562.3K videos,Freak,Doja Cat,88,Freak,72,0.688,0.716,-5.702,1,7,0.0385,0.0969,0,0.0989,0.373,116.912,3,284480,3,284480,3,284480
2020,190.1K videos,Funny Thing,Thundercat,69,It Is What It Is,72,0.586,0.893,-8.772,1,7,0.439,0.827,0.642,0.212,0.65,140.023,3,116630,3,116630,3,116630
2020,0,Money Trees,Kendrick Lamar,88,"good kid, m.A.A.d city",79,0.716,0.531,-7.355,1,7,0.122,0.0703,0,0.224,0.344,71.994,4,386907,4,386907,4,386907
2020,0,Wait a Minute!,WILLOW,76,ARDIPITHECUS,86,0.764,0.705,-5.279,0,3,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,4,196520,4,196520,4,196520
2020,35 videos,Eyes Blue Like The Atlantic,Sista Prod,56,Eyes Blue Like The Atlantic,0,0.736,0.279,-16.926,0,9,0.903,0.65,0.000312,0.246,0.476,76.431,4,154550,4,154550,4,154550
2020,2.6M videos,Mood (feat. iann dior),24kGoldn,74,El Dorado,83,0.701,0.716,-3.671,0,7,0.0361,0.174,0,0.324,0.732,91.007,4,140533,4,140533,4,140533
2020,2.3M videos,Mad at Disney,salem ilese,66,Mad at Disney,72,0.738,0.621,-7.313,1,0,0.0486,0.424,7.39E-06,0.692,0.715,113.968,4,136839,4,136839,4,136839
2020,957.3K videos,Boss Bitch,Doja Cat,88,Boss Bitch,78,0.707,0.955,-4.593,0,10,0.222,0.127,0,0.202,0.575,125.989,4,134240,4,134240,4,134240
2020,2.2M videos,Falling,Trevor Daniel,66,Falling,15,0.785,0.431,-8.756,0,10,0.0364,0.123,0,0.0887,0.236,127.085,4,159382,4,159382,4,159382
2020,521.4K videos,Moon (And It Went Like),Kid Francescoli,56,Play Me Again,66,0.662,0.657,-10.002,1,7,0.0345,0.288,0.856,0.102,0.0584,117.986,4,390639,4,390639,4,390639
2020,67.9K videos,Just Fine,Mary J. Blige,70,Growing Pains,62,0.923,0.795,-3.61,0,11,0.117,0.0394,0.000565,0.101,0.588,123.021,4,242133,4,242133,4,242133
2020,203.4K videos,Smile,Lily Allen,67,"Alright, Still (Deluxe)",71,0.632,0.639,-5.938,1,5,0.0259,0.00143,0,0.221,0.733,95.506,4,196893,4,196893,4,196893
2020,728.1K videos,Bulletproof,La Roux,65,La Roux,71,0.674,0.882,-2.771,0,3,0.0477,0.000441,6.47E-05,0.068,0.682,123.016,4,205733,4,205733,4,205733
2020,303.4K videos,Heather,Conan Gray,81,Kid Krow,86,0.357,0.425,-7.301,1,5,0.0333,0.584,0,0.322,0.27,102.078,3,198040,3,198040,3,198040
2020,42.4K videos,Juicy,Doja Cat,88,Hot Pink,73,0.785,0.652,-2.607,1,0,0.0668,0.102,0,0.0697,0.484,170.024,4,203093,4,203093,4,203093
2020,1.2M videos,Blueberry Faygo,Lil Mosey,70,Certified Hitmaker,75,0.774,0.554,-7.909,1,0,0.0383,0.207,0,0.132,0.349,99.034,4,162547,4,162547,4,162547
2020,23 videos,American Boy,Estelle,65,Shine,78,0.727,0.729,-2.99,1,0,0.326,0.171,0,0.07,0.512,117.932,4,284733,4,284733,4,284733
2020,21K videos,Can't Stop Singing,Ross Lynch,62,Teen Beach Movie,60,0.513,0.69,-4.986,1,0,0.0341,0.51,0,0.102,0.777,96.881,4,145920,4,145920,4,145920
2020,10 videos,Like That (feat. Gucci Mane),Doja Cat,88,Hot Pink,46,0.874,0.487,-6.032,1,2,0.194,0.237,0,0.0978,0.371,106.052,4,163173,4,163173,4,163173
2020,329.1K videos,Gimme Love,Joji,85,Nectar,65,0.484,0.632,-6.917,1,5,0.0976,0.695,0.0243,0.209,0.0736,126.384,3,214558,3,214558,3,214558
2020,948.4K videos,Mine,Bazzi,72,COSMIC,24,0.719,0.803,-3.834,1,4,0.0795,0.0148,4.00E-06,0.29,0.712,142.966,4,133995,4,133995,4,133995
2020,525.6K videos,What They Want,Russ,77,There's Really A Wolf,72,0.71,0.404,-10.04,0,1,0.379,0.484,0,0.0953,0.398,139.553,4,165853,4,165853,4,165853
2020,41 videos,La La La,Naughty Boy,60,La La La,58,0.754,0.677,-4.399,0,6,0.0316,0.112,0,0.111,0.254,124.988,4,220779,4,220779,4,220779
2020,1.2M videos,ROXANNE,Arizona Zervas,66,ROXANNE,78,0.621,0.601,-5.616,0,6,0.148,0.0522,0,0.46,0.457,116.735,5,163636,5,163636,5,163636
2020,207.1K videos,Homage,Mild High Club,62,Skiptracing,0,0.546,0.468,-8.167,1,5,0.0287,0.153,0.00257,0.321,0.416,73.372,4,177493,4,177493,4,177493
2020,5 videos,Opaul,Freddie Dredd,72,Opaul,63,0.822,0.871,-4.095,1,1,0.214,0.00567,0.391,0.101,0.648,145.062,4,140527,4,140527,4,140527
2020,49 videos,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",Jodi Benson,53,The Little Mermaid,60,0.387,0.132,-15.142,1,5,0.0386,0.914,0.000707,0.281,0.323,100,4,195493,4,195493,4,195493
2020,1.5M videos,Relationship (feat. Future),Young Thug,84,Beautiful Thugger Girls,69,0.842,0.597,-6.336,1,2,0.0627,0.00252,0,0.124,0.298,145.992,4,215307,4,215307,4,215307
2020,240.6K videos,Borderline,Tame Impala,78,The Slow Rush,78,0.621,0.873,-3.067,0,5,0.0369,0.0406,9.10E-06,0.0824,0.873,97.96,4,237800,4,237800,4,237800
2020,882.6K videos,Renee,SALES,61,Renee,65,0.924,0.386,-8.183,1,9,0.0548,0.755,0.00253,0.118,0.424,108.957,4,179125,4,179125,4,179125
2020,918.4K videos,Don't Start Now,Dua Lipa,88,Don't Start Now,79,0.794,0.793,-4.521,0,11,0.0842,0.0125,0,0.0952,0.677,123.941,4,183290,4,183290,4,183290
2020,1.5M videos,Freak (feat. REI AMI),Sub Urban,67,Thrill Seeker,69,0.619,0.45,-11.965,0,7,0.515,0.433,0,0.513,0.41,179.755,4,194000,4,194000,4,194000
2020,3.2M videos,Candy,Doja Cat,88,Amala,71,0.689,0.516,-5.857,1,8,0.0444,0.513,0,0.163,0.209,124.876,4,190920,4,190920,4,190920
2020,5132 videos,Ophelia,The Lumineers,76,Cleopatra,77,0.664,0.573,-6.519,1,5,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,160097,4,160097,4,160097
2020,5266 videos,Violent Crimes,Kanye West,90,ye,0,0.665,0.417,-6.731,0,1,0.524,0.374,0,0.186,0.04,110.111,4,215320,4,215320,4,215320
2020,472.4K videos,Someone To You,BANNERS,65,Someone To You,0,0.511,0.93,-3.649,1,2,0.0441,0.0056,0,0.242,0.673,75.01,4,219813,4,219813,4,219813
2020,66.7K videos,Plastic Hearts,Miley Cyrus,81,Plastic Hearts,70,0.551,0.756,-4.948,1,2,0.0652,0.0511,0,0.0765,0.618,175.984,4,205733,4,205733,4,205733
2020,14.8K videos,Primadonna,MARINA,73,Electra Heart,50,0.66,0.689,-2.671,0,4,0.0337,0.0884,0,0.0922,0.427,127.98,4,221075,4,221075,4,221075
2020,220 videos,Check It Out,will.i.am,72,Pink Friday (Complete Edition),53,0.848,0.694,-4.272,1,1,0.0572,0.0493,1.15E-05,0.105,0.728,130.075,4,251013,4,251013,4,251013
2020,2M videos,Hood Baby,KBFR,36,Hood Baby,53,0.974,0.472,-11.848,0,11,0.447,0.0488,0.000157,0.116,0.806,126.065,4,110063,4,110063,4,110063
2020,1 videos,Shoota (feat. Lil Uzi Vert),Playboi Carti,82,Die Lit,79,0.673,0.649,-8.433,0,1,0.196,0.188,0,0.122,0.47,153.075,4,153800,4,153800,4,153800
2020,143.2K videos,I Just Want to Be the One You Love,Boxout,44,I Just Want to Be the One You Love,62,0.497,0.349,-8.749,0,9,0.0877,0.967,0.037,0.228,0.251,140.551,1,80842,1,80842,1,80842
2020,1.6M videos,Make You Mine,PUBLIC,61,Make You Mine,77,0.606,0.799,-4.452,1,9,0.0261,0.0128,0,0.15,0.638,103.014,4,232907,4,232907,4,232907
2020,81.7K videos,To Be So Lonely,Harry Styles,91,Fine Line,73,0.758,0.436,-7.269,1,0,0.0418,0.618,1.61E-05,0.335,0.605,104.959,4,192080,4,192080,4,192080
2020,855.5K videos,Hotel Room Service,Pitbull,82,Hotel Room Service,63,0.849,0.599,-8.164,1,6,0.227,0.00301,0.000249,0.0763,0.761,126.003,4,238507,4,238507,4,238507
2020,3.6M videos,M to the B,Millie B,40,M to the B,58,0.897,0.513,-6.973,0,10,0.309,0.571,0,0.101,0.692,139.935,4,137744,4,137744,4,137744
2020,1420 videos,Say So (feat. Nicki Minaj),Doja Cat,88,Say So (feat. Nicki Minaj),65,0.856,0.641,-4.64,0,11,0.204,0.119,4.97E-06,0.427,0.745,111.004,4,206221,4,206221,4,206221
2020,578 videos,What's My Name?,Rihanna,87,Loud,54,0.69,0.786,-2.959,1,2,0.0692,0.229,0,0.0797,0.583,100.049,4,263173,4,263173,4,263173
2020,0,Whatcha Say,Jason Derulo,80,Jason Derulo (Deluxe Audio),59,0.615,0.711,-5.507,1,11,0.0779,0.0444,0,0.145,0.711,144.036,4,221253,4,221253,4,221253
2020,1082 videos,Hey Julie! (feat. Lil Yachty),KYLE,66,Hey Julie! (feat. Lil Yachty),51,0.801,0.505,-5.829,1,11,0.293,0.0446,9.52E-06,0.122,0.757,161.059,4,156443,4,156443,4,156443
2020,310.5K videos,Crush,Tessa Violet,56,Bad Ideas,65,0.91,0.402,-9.55,1,1,0.0857,0.0297,0.00018,0.0801,0.825,135.993,4,216267,4,216267,4,216267
2020,531.9K videos,Mr. Blue Sky,Electric Light Orchestra,70,Out of the Blue,80,0.388,0.338,-10.054,1,10,0.0329,0.652,3.73E-06,0.248,0.478,177.765,4,303373,4,303373,4,303373
2020,353.9K videos,Myron,Lil Uzi Vert,85,Eternal Atake (Deluxe) - LUV vs. The World 2,73,0.771,0.654,-6.976,0,8,0.298,0.055,0,0.214,0.573,155.047,4,224955,4,224955,4,224955
2020,9924 videos,I'm Looking for Mrs. Bubblegum,Memetown,20,I'm Looking for Mrs. Bubblegum,29,0.977,0.39,-10.025,1,1,0.302,0.214,6.06E-06,0.058,0.962,124.036,4,281313,4,281313,4,281313
2020,177.9K videos,Partition,Beyoncé,89,BEYONCÉ [Platinum Edition],71,0.418,0.441,-11.522,0,11,0.283,0.029,0.0707,0.306,0.172,175.928,4,319467,4,319467,4,319467
2020,1M videos,Lets Link,WhoHeem,48,Lets Link,1,0.839,0.683,-9.232,0,10,0.165,0.00667,0,0.241,0.522,120.003,4,159955,4,159955,4,159955
2020,137.7K videos,Are You Bored Yet? (feat. Clairo),Wallows,71,Nothing Happens,79,0.682,0.683,-6.444,0,8,0.0287,0.156,2.32E-05,0.273,0.64,120.023,4,178000,4,178000,4,178000
2020,247K videos,Trampoline,SHAED,59,MELT,64,0.689,0.412,-7.523,0,7,0.0301,0.488,0.00016,0.0659,0.537,126.754,4,184060,4,184060,4,184060
2020,240.9K videos,Paper Planes,M.I.A.,67,Kala,77,0.447,0.848,-6.175,1,2,0.222,0.033,7.46E-05,0.65,0.485,172.253,4,205200,4,205200,4,205200
2020,83.4K videos,She Belongs to the Streets (Toxic),Rontae Don't Play,24,She Belongs to the Streets (Toxic),39,0.893,0.296,-15.774,1,1,0.907,0.00348,0,0.176,0.321,130.145,4,147697,4,147697,4,147697
2020,8.3M videos,OUT WEST (feat. Young Thug),JACKBOYS,65,JACKBOYS,77,0.802,0.591,-4.895,1,8,0.225,0.0104,0,0.196,0.309,139.864,4,157712,4,157712,4,157712
2020,7 videos,Breathe,Years & Years,70,Take Shelter,62,0.746,0.486,-7.004,1,10,0.0344,0.222,1.41E-06,0.123,0.417,92.057,4,233228,4,233228,4,233228
2020,394.6K videos,Yellow Hearts,Ant Saunders,52,Yellow Hearts,68,0.866,0.438,-8.943,1,7,0.0719,0.177,0,0.0743,0.695,129.039,4,223258,4,223258,4,223258
2020,130.2K videos,Needs,Verzache,61,Needs,68,0.813,0.601,-7.552,0,11,0.116,0.189,0.0002,0.426,0.855,118.981,4,177479,4,177479,4,177479
2020,449 videos,"Sofia the First Main Title Theme - From ""Sofia the First""",Cast - Sofia the First,44,Sofia the First,54,0.655,0.789,-3.995,1,4,0.0489,0.423,0,0.13,0.66,92.968,4,52867,4,52867,4,52867
2020,1 videos,Mi Pan Su Su Sum,Miel Pops,0,Mi Pan Su Su Sum,0,0.696,0.375,-7.543,1,3,0.493,0.27,0,0.269,0.688,101.073,4,351467,4,351467,4,351467
2020,1.9M videos,Wasabi,Little Mix,77,LM5 (Deluxe),66,0.847,0.656,-4.976,1,2,0.115,0.00451,0.000854,0.143,0.234,114.001,4,154787,4,154787,4,154787
2020,222.3K videos,CITY OF ANGELS,24kGoldn,74,DROPPED OUTTA COLLEGE,72,0.686,0.541,-4.993,0,0,0.0493,0.042,0,0.0675,0.724,120.082,4,112493,4,112493,4,112493
2020,0,Rags to Riches,YoungBoy Never Broke Again,84,Until Death Call My Name (Reloaded),47,0.763,0.604,-5.754,1,1,0.114,0.0838,0,0.261,0.18,147.893,4,116757,4,116757,4,116757
